index,bidder,value_wei,tx_hash,sent_at_ms,mined_at_ms,latency_ms,block,gas_used,effective_gas_price,cost_wei,status
64,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,a1da29f0ee644a8863bbd354cbc7e4f6e6c81123509d1902c1b327a9971f94a7,1778026994125.8867,1778027004655.343,10529.456298828125,10798013,63466,1000028,63467777048,success
65,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,4aa35454d9fcdd888349dbaf4fd131d4d307a0b1a2d6e09ea2128ff551e82364,1778027004813.3687,1778027028526.5752,23713.20654296875,10798014,63466,1000028,63467777048,success
66,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,0921cfee076a2ecd98325e4a19c4f03887dafd2d3c9f149928b039eec34b7b3a,1778027028676.5361,1778027040511.5767,11835.04052734375,10798015,63466,1000027,63467713582,success
67,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,6eae697f2f807cb87a04b656a1ccea4f94cc6342a2422e56b2bc41035054b9b0,1778027040615.3118,1778027052325.7646,11710.452880859375,10798016,63466,1000028,63467777048,success
68,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,91a80bd56fcf0b3442787e0f16c62a16a30955d06ada260f97c6bb039ceca7cb,1778027052490.9558,1778027064506.9421,12015.986328125,10798017,63466,1000028,63467777048,success
69,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,6685b6780d97dfe876595e008e3a33b2b5979cbdd7aced0a3b8280d355e82b4c,1778027064655.1433,1778027076361.3782,11706.23486328125,10798018,63466,1000028,63467777048,success
70,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,3cca1123c7ef1884f2e8b77d5e07c01998927d340e46a4f36955185a36a7e1a5,1778027076590.2664,1778027100522.0684,23931.802001953125,10798019,63466,1000028,63467777048,success
71,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,8712be32717bb2cd17b8bbf020526b66dfb82552afbf705852fa7a2f58d46935,1778027100653.4246,1778027112410.8467,11757.422119140625,10798020,63466,1000028,63467777048,success
72,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,0ef36e46ef50d46994199435f18b1c4dfa8572bc36904c1f900f7199b3bb2899,1778027112582.5554,1778027124602.4436,12019.88818359375,10798021,63466,1000029,63467840514,success
73,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,1d2d680178a65dcf7166012c99e0d7faf0ac581538cad5c9a6988baef786b6f8,1778027124762.202,1778027136883.1611,12120.959228515625,10798022,63466,1000029,63467840514,success
74,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,55452c83515f056e5aba9e35df6f80abbae5f9f400becf37cb8fde826192db1c,1778027137142.7917,1778027148539.3103,11396.5185546875,10798023,63466,1000030,63467903980,success
75,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,6c11d0f94820ed3d95cda6801bf50c9f6a0a01918ee6c9f6fab4268a8b2d859f,1778027148698.7312,1778027160698.2175,11999.486328125,10798024,63466,1000030,63467903980,success
76,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,a55619e6fb2a171e0928f3522e8e0c2ba119b997208fa94a79e65eccfaad3242,1778027160844.773,1778027172272.028,11427.255126953125,10798025,63466,1000029,63467840514,success
77,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,36c3bc45f06878c042efceb7433072c04610c4fd8b43669f73a9a553cd76313d,1778027172422.873,1778027208316.6558,35893.78271484375,10798028,63466,1000029,63467840514,success
78,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,68a59cff597bedcdeeab5347bebf54a226221ca881344f343a1f925225e2e9b4,1778027208477.6577,1778027220271.9238,11794.26611328125,10798029,63466,1000030,63467903980,success
79,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,5cf3f04044aaf12b54220def29b5ab475ee34a06170b749df5c02445569ff4c7,1778027220395.7292,1778027232488.5574,12092.828125,10798030,63466,1000030,63467903980,success
80,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,17acb39977464471393e4aae0f6fa9baaa0a2ac4c917f86079b170403469b890,1778027232606.7485,1778027256344.5835,23737.8349609375,10798032,63466,1000030,63467903980,success
81,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,4b62b500a596b678fd49ff0347e23ca1b4890c81ce778bf388ca2186e8b6867d,1778027256487.8254,1778027281019.1555,24531.330078125,10798034,63466,1000030,63467903980,success
82,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,16dc8af6e6a96492e6c467ada1fcd306ffaef2877a6e47d94a5456e47b9907b9,1778027281164.7239,1778027293072.785,11908.06103515625,10798035,63466,1000033,63468094378,success
83,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,37d1acc4a2de4f9e2f7472681a27df78928a4c243d4051b67cd6c80cfe785882,1778027293244.5767,1778027304423.1643,11178.587646484375,10798036,63466,1000033,63468094378,success
84,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,bb09d3617bac66a3dc1eb599506acd2e4dae7da2b59ea387d1ce06bf59b93734,1778027304565.86,1778027328490.7737,23924.91357421875,10798037,63466,1000032,63468030912,success
85,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,d3ba6786790d358a79ad2fffee8f2a5d64c419125c09c1de4f5c46f61559d7a1,1778027328645.8137,1778027340539.4016,11893.587890625,10798038,63466,1000032,63468030912,success
86,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,7e3a99ad01a0b4aace5a1cb8b250b1f81d23645ac86c821cef8a1273935b1faa,1778027340650.1855,1778027364737.7021,24087.5166015625,10798039,63466,1000033,63468094378,success
87,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,213622766afab94ed1bd3ee3aa1539b59ad46b10af2bbcdf2c25e23aea985f11,1778027364891.8538,1778027376310.6665,11418.812744140625,10798040,63466,1000034,63468157844,success
88,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,de44f3fb79f53454845a94d0063352820aa8e8191ea9ba6e8495726798d02f0e,1778027376459.0583,1778027388331.2847,11872.226318359375,10798041,63466,1000035,63468221310,success
89,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,dbc692cf3f5125cf3acf39ef09dfe994996d2ff997dc0f512e67f54dbade8e09,1778027388472.4048,1778027400358.0515,11885.646728515625,10798042,63466,1000034,63468157844,success
90,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,8832d9eb6f1834f573fe963733fa9e7019be8a8fedb7d1fce37cba2bf2cb1b08,1778027400566.0647,1778027424545.676,23979.611328125,10798044,63466,1000034,63468157844,success
91,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,4802c848c4c0bcf045ea70d837f5ef776c0dea24beac846709a9bb23a856e16d,1778027424699.2705,1778027438147.2388,13447.96826171875,10798045,63466,1000035,63468221310,success
92,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,6fbb4e2d2dd3c10e010684d044a65da263121996ab99341d21869407aee43e9b,1778027438304.4648,1778027448605.9207,10301.455810546875,10798046,63466,1000036,63468284776,success
93,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,a55ef787fe816531e27886896e5f91bb6d472af182d9bcc6b0d8eb2bd8d3d632,1778027448763.1218,1778027473199.2937,24436.171875,10798047,63466,1000037,63468348242,success
94,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,6e683290f9406788c09fda6cfa12550cb8e4930e6cf2c81767ed2519d8b39c75,1778027473358.5518,1778027496470.7766,23112.224853515625,10798049,63466,1000037,63468348242,success
95,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,b9147f5a4b3101a82821638a9e58a74489347b2e5b678be0031bcb7765806799,1778027496641.8342,1778027508433.6555,11791.8212890625,10798050,63466,1000037,63468348242,success
96,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,c3e0c12550bd0d45d63c1683e6573c8d14af6d73252a30371f341551e64c3663,1778027508591.022,1778027520374.599,11783.5771484375,10798051,63466,1000037,63468348242,success
97,0xDD79B118bC2Ad0837dF6248a5B368DC377FfBEd0,400000000000000,2fab2dd735fb8107d9f4e61c9faf3a1593438fc181d5cc53a3c9b8d610a2bba0,1778027520496.872,1778027544520.3958,24023.523681640625,10798053,63466,1000037,63468348242,success
98,0x7BDc3D756F3B374B4f65859Ff482904bC92620c8,400000000000000,357703d965e24b0f0d9ddaca9bd2a2b9a4f63d49775143c37910fbf10684c777,1778027544663.8032,1778027592661.5828,47997.779541015625,10798056,63466,1000039,63468475174,success
99,0x2E11a7D3716304699684ae07D7Fc210db7e53932,400000000000000,63cc41bdbf33a7bcdc28b4c0bb2f250a96c8e526284817f8e38b2d42de3d3354,1778027592815.1924,1778027616929.9478,24114.75537109375,10798058,63466,1000049,63469109834,success
