index,bidder,value_wei,tx_hash,sent_at_ms,mined_at_ms,latency_ms,block,gas_used,effective_gas_price,cost_wei,status
32,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,e420f6a238c84318b5ad595759fda377e1e063064d2c80726b209d31187afeb5,1778039192916.595,1778039193917.8823,1001.287353515625,90328677,100000,386250000000,38625000000000000,success
33,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,d3ad390679bb0cbebf253d38086ff6404feabaced53188ee3c72dc3380c59058,1778039195749.7678,1778039196786.1663,1036.3984375,90328684,100000,386250000000,38625000000000000,success
34,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,ee7990a53118a3fcbfeec30d256a6f66da023394b5c8a344e4f39d4ca4bc14fd,1778039198534.9177,1778039199550.2314,1015.313720703125,90328691,100000,386250000000,38625000000000000,success
35,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,567ca50b55a767694038558e99325811e7d8ea7db62e6d4cdf3ada222899649f,1778039201310.1177,1778039202315.1382,1005.0205078125,90328697,100000,386250000000,38625000000000000,success
36,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,3ff2c7f0a7ea752cff5d2912688d982e5bd36d5172c2fbdd999d2283c3e42ae1,1778039204124.3467,1778039205182.1697,1057.822998046875,90328704,100000,386250000000,38625000000000000,success
37,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,9b54ad36174c8088f5aa486192f2bc5f3fd7fb8b1f1ef1f9593c468a927e4081,1778039207034.6013,1778039208015.6577,981.056396484375,90328711,100000,386250000000,38625000000000000,success
38,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,410a03162d223f6a7de490ca77854a8d7962029972a3284f17c3e9cdb1c6112a,1778039209912.5166,1778039210916.5603,1004.043701171875,90328718,100000,386250000000,38625000000000000,success
39,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,24472673abf3c4625f4961f5101944a4153bbf27d0c07f94d620c010c7cc79c4,1778039212769.3826,1778039214192.8582,1423.4755859375,90328725,100000,386250000000,38625000000000000,success
40,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,916ca7521d0f66150fe098347f418ef9a4362a05c191375d6a621b35787c6301,1778039216045.8506,1778039217162.885,1117.034423828125,90328732,100000,386250000000,38625000000000000,success
41,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,abaad02323ff899d42553e251cd34bc2bdabab6842853c1703e31aad26a3f801,1778039219015.5269,1778039220027.4485,1011.921630859375,90328739,100000,386250000000,38625000000000000,success
42,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,51eb83a4ad26a50e113114e464def408d96acf05f021a232077a79e405f90305,1778039221894.6267,1778039222897.268,1002.641357421875,90328746,100000,386250000000,38625000000000000,success
43,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,9ef1d1f5fa9c2ed6b941dbc4178d5c0276463512dbc7f92c9730ff7f2ff90371,1778039224761.601,1778039225766.1409,1004.539794921875,90328753,100000,386250000000,38625000000000000,success
44,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,e52f818e3d0b5d8d6ee64e997cfa30c4e6a3ea7837f3e63971a58f076dcdccb9,1778039227627.4963,1778039228221.9253,594.428955078125,90328760,100000,386250000000,38625000000000000,success
